URL	TYPE	TIMEFRAME	filename	full_path
https://www.wga.hu/html/d/desporte/stillife.html	still-life	1701-1750	stillife.jpg	/home/noam/bin/art_or_trash/img/train/stillife.jpg
https://www.wga.hu/html/d/desubleo/david1.html	religious	1601-1650	david1.jpg	/home/noam/bin/art_or_trash/img/train/david1.jpg
https://www.wga.hu/html/d/devis/arthur/port_lad.html	portrait	1701-1750	port_lad.jpg	/home/noam/bin/art_or_trash/img/train/port_lad.jpg
https://www.wga.hu/html/d/devis/arthur/port_man.html	portrait	1701-1750	port_man.jpg	/home/noam/bin/art_or_trash/img/train/port_man.jpg
https://www.wga.hu/html/d/diamante/nativity.html	religious	1451-1500	nativity.jpg	/home/noam/bin/art_or_trash/img/train/nativity.jpg
https://www.wga.hu/html/d/diana/pieta.html	religious	1501-1550	pieta.jpg	/home/noam/bin/art_or_trash/img/train/pieta.jpg
https://www.wga.hu/html/d/diana/virgin_c.html	religious	1501-1550	virgin_c.jpg	/home/noam/bin/art_or_trash/img/train/virgin_c.jpg
https://www.wga.hu/html/d/diazdela/forest.html	landscape	1851-1900	forest.jpg	/home/noam/bin/art_or_trash/img/train/forest.jpg
https://www.wga.hu/html/d/diepenbe/crucifix.html	religious	1601-1650	crucifix.jpg	/home/noam/bin/art_or_trash/img/train/crucifix.jpg
https://www.wga.hu/html/d/diepenbe/virgin1.html	religious	1601-1650	virgin1.jpg	/home/noam/bin/art_or_trash/img/train/virgin1.jpg
https://www.wga.hu/html/d/diepenbe/virgin2.html	religious	1601-1650	virgin2.jpg	/home/noam/bin/art_or_trash/img/train/virgin2.jpg
https://www.wga.hu/html/d/dietisal/virgin_c.html	religious	1251-1300	virgin_c.jpg	/home/noam/bin/art_or_trash/img/train/virgin_c.jpg
https://www.wga.hu/html/d/dietrich/holyfami.html	religious	1701-1750	holyfami.jpg	/home/noam/bin/art_or_trash/img/train/holyfami.jpg
https://www.wga.hu/html/d/dietrich/sacrific.html	religious	1701-1750	sacrific.jpg	/home/noam/bin/art_or_trash/img/train/sacrific.jpg
https://www.wga.hu/html/d/dijck/stillife.html	still-life	1601-1650	stillife.jpg	/home/noam/bin/art_or_trash/img/train/stillife.jpg
https://www.wga.hu/html/d/dijck/stilliff.html	still-life	1601-1650	stilliff.jpg	/home/noam/bin/art_or_trash/img/train/stilliff.jpg
https://www.wga.hu/html/d/dircksz/triptych.html	religious	1451-1500	triptych.jpg	/home/noam/bin/art_or_trash/img/train/triptych.jpg
https://www.wga.hu/html/d/diziani/antonio/hunting.html	landscape	1751-1800	hunting.jpg	/home/noam/bin/art_or_trash/img/train/hunting.jpg
https://www.wga.hu/html/d/diziani/gaspare/adoratio.html	religious	1701-1750	adoratio.jpg	/home/noam/bin/art_or_trash/img/train/adoratio.jpg
https://www.wga.hu/html/d/dolci/holyfami.html	religious	1601-1650	holyfami.jpg	/home/noam/bin/art_or_trash/img/train/holyfami.jpg
https://www.wga.hu/html/d/dolci/jerome.html	religious	1601-1650	jerome.jpg	/home/noam/bin/art_or_trash/img/train/jerome.jpg
https://www.wga.hu/html/d/dolci/magdalen.html	religious	1601-1650	magdalen.jpg	/home/noam/bin/art_or_trash/img/train/magdalen.jpg
https://www.wga.hu/html/d/dolci/self_por.html	portrait	1601-1650	self_por.jpg	/home/noam/bin/art_or_trash/img/train/self_por.jpg
https://www.wga.hu/html/d/dolci/virgin_c.html	religious	1601-1650	virgin_c.jpg	/home/noam/bin/art_or_trash/img/train/virgin_c.jpg
https://www.wga.hu/html/d/domenici/viewrome.html	landscape	1751-1800	viewrome.jpg	/home/noam/bin/art_or_trash/img/train/viewrome.jpg
https://www.wga.hu/html/d/domenich/1/allegory.html	mythological	1601-1650	allegory.jpg	/home/noam/bin/art_or_trash/img/train/allegory.jpg
https://www.wga.hu/html/d/domenich/1/landsca1.html	landscape	1601-1650	landsca1.jpg	/home/noam/bin/art_or_trash/img/train/landsca1.jpg
https://www.wga.hu/html/d/domenich/1/landsca2.html	religious	1601-1650	landsca2.jpg	/home/noam/bin/art_or_trash/img/train/landsca2.jpg
https://www.wga.hu/html/d/domenich/1/landsca3.html	landscape	1601-1650	landsca3.jpg	/home/noam/bin/art_or_trash/img/train/landsca3.jpg
https://www.wga.hu/html/d/domenich/1/madonna.html	religious	1601-1650	madonna.jpg	/home/noam/bin/art_or_trash/img/train/madonna.jpg
https://www.wga.hu/html/d/domenich/1/marymagd.html	religious	1601-1650	marymagd.jpg	/home/noam/bin/art_or_trash/img/train/marymagd.jpg
https://www.wga.hu/html/d/domenich/1/portrait.html	portrait	1601-1650	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/d/domenich/1/sacrific.html	religious	1601-1650	sacrific.jpg	/home/noam/bin/art_or_trash/img/train/sacrific.jpg
https://www.wga.hu/html/d/domenich/2/01view.html	interior	1601-1650	01view.jpg	/home/noam/bin/art_or_trash/img/train/01view.jpg
https://www.wga.hu/html/d/domenico/cammei/l_sforza.html	portrait	1451-1500	l_sforza.jpg	/home/noam/bin/art_or_trash/img/train/l_sforza.jpg
https://www.wga.hu/html/d/domenico/agostino/virgin.html	religious	1351-1400	virgin.jpg	/home/noam/bin/art_or_trash/img/train/virgin.jpg
https://www.wga.hu/html/d/domenico/bartolo/pellegri/0view1.html	religious	1401-1450	0view1.jpg	/home/noam/bin/art_or_trash/img/train/0view1.jpg
https://www.wga.hu/html/d/domenico/bartolo/pellegri/2east.html	religious	1401-1450	2east.jpg	/home/noam/bin/art_or_trash/img/train/2east.jpg
https://www.wga.hu/html/d/domenico/bartolo/pellegri/3west.html	religious	1401-1450	3west.jpg	/home/noam/bin/art_or_trash/img/train/3west.jpg
https://www.wga.hu/html/d/domenico/bartolo/pellegri/3west1.html	religious	1401-1450	3west1.jpg	/home/noam/bin/art_or_trash/img/train/3west1.jpg
https://www.wga.hu/html/d/domenico/venezian/1madonna.html	religious	1401-1450	1madonna.jpg	/home/noam/bin/art_or_trash/img/train/1madonna.jpg
https://www.wga.hu/html/d/domenico/venezian/2madonna.html	religious	1401-1450	2madonna.jpg	/home/noam/bin/art_or_trash/img/train/2madonna.jpg
https://www.wga.hu/html/d/domenico/venezian/5predel1.html	religious	1401-1450	5predel1.jpg	/home/noam/bin/art_or_trash/img/train/5predel1.jpg
https://www.wga.hu/html/d/domenico/venezian/5predel2.html	religious	1401-1450	5predel2.jpg	/home/noam/bin/art_or_trash/img/train/5predel2.jpg
https://www.wga.hu/html/d/domenico/venezian/5predel3.html	religious	1401-1450	5predel3.jpg	/home/noam/bin/art_or_trash/img/train/5predel3.jpg
https://www.wga.hu/html/d/domenico/venezian/7madonna.html	religious	1401-1450	7madonna.jpg	/home/noam/bin/art_or_trash/img/train/7madonna.jpg
https://www.wga.hu/html/d/donatell/1_early/david/2david1.html	religious	1401-1450	2david1.jpg	/home/noam/bin/art_or_trash/img/train/2david1.jpg
https://www.wga.hu/html/d/donatell/1_early/david/2david2.html	religious	1401-1450	2david2.jpg	/home/noam/bin/art_or_trash/img/train/2david2.jpg
https://www.wga.hu/html/d/donatell/1_early/various/3assumpt.html	religious	1401-1450	3assumpt.jpg	/home/noam/bin/art_or_trash/img/train/3assumpt.jpg
https://www.wga.hu/html/d/donatell/1_early/various/3virgin.html	religious	1401-1450	3virgin.jpg	/home/noam/bin/art_or_trash/img/train/3virgin.jpg
https://www.wga.hu/html/d/donatell/1_early/various/5annunci.html	religious	1401-1450	5annunci.jpg	/home/noam/bin/art_or_trash/img/train/5annunci.jpg
https://www.wga.hu/html/d/donatell/2_mature/various/madonna.html	religious	1401-1450	madonna.jpg	/home/noam/bin/art_or_trash/img/train/madonna.jpg
https://www.wga.hu/html/d/donatell/3_late/judith/1judith.html	religious	1401-1450	1judith.jpg	/home/noam/bin/art_or_trash/img/train/1judith.jpg
https://www.wga.hu/html/d/donatell/3_late/various/scrucifi.html	religious	1401-1450	scrucifi.jpg	/home/noam/bin/art_or_trash/img/train/scrucifi.jpg
https://www.wga.hu/html/d/donatell/3_late/various/y_medal.html	portrait	1401-1450	y_medal.jpg	/home/noam/bin/art_or_trash/img/train/y_medal.jpg
https://www.wga.hu/html/d/donato/coronati.html	religious	1351-1400	coronati.jpg	/home/noam/bin/art_or_trash/img/train/coronati.jpg
https://www.wga.hu/html/d/donckt/portrait.html	portrait	1801-1850	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/d/donner/apostle.html	religious	1701-1750	apostle.jpg	/home/noam/bin/art_or_trash/img/train/apostle.jpg
https://www.wga.hu/html/d/donner/pieta.html	religious	1701-1750	pieta.jpg	/home/noam/bin/art_or_trash/img/train/pieta.jpg
https://www.wga.hu/html/d/donner/venus.html	mythological	1701-1750	venus.jpg	/home/noam/bin/art_or_trash/img/train/venus.jpg
https://www.wga.hu/html/d/dorigny1/depositi.html	religious	1501-1550	depositi.jpg	/home/noam/bin/art_or_trash/img/train/depositi.jpg
https://www.wga.hu/html/d/dorigny/michel/adormagi.html	religious	1651-1700	adormagi.jpg	/home/noam/bin/art_or_trash/img/train/adormagi.jpg
https://www.wga.hu/html/d/dorigny/michel/hercules.html	mythological	1651-1700	hercules.jpg	/home/noam/bin/art_or_trash/img/train/hercules.jpg
https://www.wga.hu/html/d/dossi/battista/annuncia.html	religious	1501-1550	annuncia.jpg	/home/noam/bin/art_or_trash/img/train/annuncia.jpg
https://www.wga.hu/html/d/dossi/battista/flight_e.html	religious	1501-1550	flight_e.jpg	/home/noam/bin/art_or_trash/img/train/flight_e.jpg
https://www.wga.hu/html/d/dossi/battista/holyfami.html	religious	1501-1550	holyfami.jpg	/home/noam/bin/art_or_trash/img/train/holyfami.jpg
https://www.wga.hu/html/d/dossi/battista/nativity.html	religious	1501-1550	nativity.jpg	/home/noam/bin/art_or_trash/img/train/nativity.jpg
https://www.wga.hu/html/d/dossi/dosso/apollo.html	mythological	1501-1550	apollo.jpg	/home/noam/bin/art_or_trash/img/train/apollo.jpg
https://www.wga.hu/html/d/dossi/dosso/bacchus.html	mythological	1501-1550	bacchus.jpg	/home/noam/bin/art_or_trash/img/train/bacchus.jpg
https://www.wga.hu/html/d/dossi/dosso/conversa.html	religious	1501-1550	conversa.jpg	/home/noam/bin/art_or_trash/img/train/conversa.jpg
https://www.wga.hu/html/d/dossi/dosso/holyfami.html	religious	1501-1550	holyfami.jpg	/home/noam/bin/art_or_trash/img/train/holyfami.jpg
https://www.wga.hu/html/d/dossi/dosso/madonna.html	religious	1501-1550	madonna.jpg	/home/noam/bin/art_or_trash/img/train/madonna.jpg
https://www.wga.hu/html/d/dossi/dosso/sebastia.html	religious	1501-1550	sebastia.jpg	/home/noam/bin/art_or_trash/img/train/sebastia.jpg
https://www.wga.hu/html/d/dou/1/reading.html	genre	1651-1700	reading.jpg	/home/noam/bin/art_or_trash/img/train/reading.jpg
https://www.wga.hu/html/d/dou/2/selfport.html	portrait	1651-1700	selfport.jpg	/home/noam/bin/art_or_trash/img/train/selfport.jpg
https://www.wga.hu/html/d/douffet/holyfami.html	religious	1601-1650	holyfami.jpg	/home/noam/bin/art_or_trash/img/train/holyfami.jpg
https://www.wga.hu/html/d/douffet/nicholas.html	religious	1601-1650	nicholas.jpg	/home/noam/bin/art_or_trash/img/train/nicholas.jpg
https://www.wga.hu/html/d/douven/frans/magdalen.html	religious	1701-1750	magdalen.jpg	/home/noam/bin/art_or_trash/img/train/magdalen.jpg
https://www.wga.hu/html/d/douverma/virgin_c.html	religious	1501-1550	virgin_c.jpg	/home/noam/bin/art_or_trash/img/train/virgin_c.jpg
https://www.wga.hu/html/d/drake/frederic.html	portrait	1801-1850	frederic.jpg	/home/noam/bin/art_or_trash/img/train/frederic.jpg
https://www.wga.hu/html/d/dreyer/selfport.html	portrait	1801-1850	selfport.jpg	/home/noam/bin/art_or_trash/img/train/selfport.jpg
https://www.wga.hu/html/d/droochsl/selfport.html	portrait	1601-1650	selfport.jpg	/home/noam/bin/art_or_trash/img/train/selfport.jpg
https://www.wga.hu/html/d/droochsl/v_scene.html	genre	1601-1650	v_scene.jpg	/home/noam/bin/art_or_trash/img/train/v_scene.jpg
https://www.wga.hu/html/d/droochsl/vi_scene.html	genre	1601-1650	vi_scene.jpg	/home/noam/bin/art_or_trash/img/train/vi_scene.jpg
https://www.wga.hu/html/d/droochsl/vilscene.html	landscape	1601-1650	vilscene.jpg	/home/noam/bin/art_or_trash/img/train/vilscene.jpg
https://www.wga.hu/html/d/droochsl/winter.html	landscape	1601-1650	winter.jpg	/home/noam/bin/art_or_trash/img/train/winter.jpg
https://www.wga.hu/html/d/drost/port_man.html	portrait	1601-1650	port_man.jpg	/home/noam/bin/art_or_trash/img/train/port_man.jpg
https://www.wga.hu/html/d/drost/port_wom.html	portrait	1651-1700	port_wom.jpg	/home/noam/bin/art_or_trash/img/train/port_wom.jpg
https://www.wga.hu/html/d/drost/selfport.html	portrait	1601-1650	selfport.jpg	/home/noam/bin/art_or_trash/img/train/selfport.jpg
https://www.wga.hu/html/d/drouot/allegory.html	mythological	1851-1900	allegory.jpg	/home/noam/bin/art_or_trash/img/train/allegory.jpg
https://www.wga.hu/html/d/du_broeu/charity.html	religious	1501-1550	charity.jpg	/home/noam/bin/art_or_trash/img/train/charity.jpg
https://www.wga.hu/html/d/du_broeu/madonna.html	religious	1501-1550	madonna.jpg	/home/noam/bin/art_or_trash/img/train/madonna.jpg
https://www.wga.hu/html/d/dubois_p/narcissu.html	mythological	1851-1900	narcissu.jpg	/home/noam/bin/art_or_trash/img/train/narcissu.jpg
https://www.wga.hu/html/d/duboisdr/portrait.html	portrait	1801-1850	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/d/dubufe/edouard/portrait.html	portrait	1851-1900	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/d/duccio/ruccelai/3ruccela.html	religious	1301-1350	3ruccela.jpg	/home/noam/bin/art_or_trash/img/train/3ruccela.jpg
https://www.wga.hu/html/d/duccio/ruccelai/4ruccela.html	religious	1301-1350	4ruccela.jpg	/home/noam/bin/art_or_trash/img/train/4ruccela.jpg
https://www.wga.hu/html/d/duccio/various/6perugia.html	religious	1301-1350	6perugia.jpg	/home/noam/bin/art_or_trash/img/train/6perugia.jpg
https://www.wga.hu/html/d/duccio/various/9crucifi.html	religious	1301-1350	9crucifi.jpg	/home/noam/bin/art_or_trash/img/train/9crucifi.jpg
https://www.wga.hu/html/d/duck/couple.html	genre	1601-1650	couple.jpg	/home/noam/bin/art_or_trash/img/train/couple.jpg
https://www.wga.hu/html/d/ducreux/portlady.html	portrait	1751-1800	portlady.jpg	/home/noam/bin/art_or_trash/img/train/portlady.jpg
https://www.wga.hu/html/d/dufresno/allegory.html	mythological	1651-1700	allegory.jpg	/home/noam/bin/art_or_trash/img/train/allegory.jpg
https://www.wga.hu/html/d/dughet/landscap.html	landscape	1651-1700	landscap.jpg	/home/noam/bin/art_or_trash/img/train/landscap.jpg
https://www.wga.hu/html/d/dugoni/portrait.html	portrait	1851-1900	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/d/dujardin/4battle.html	mythological	1651-1700	4battle.jpg	/home/noam/bin/art_or_trash/img/train/4battle.jpg
https://www.wga.hu/html/d/dujardin/allegory.html	mythological	1651-1700	allegory.jpg	/home/noam/bin/art_or_trash/img/train/allegory.jpg
https://www.wga.hu/html/d/dujardin/tobias.html	religious	1651-1700	tobias.jpg	/home/noam/bin/art_or_trash/img/train/tobias.jpg
https://www.wga.hu/html/d/dumonsti/daniel/portrait.html	portrait	1601-1650	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/d/dumonsti/pierre/youngman.html	portrait	1551-1600	youngman.jpg	/home/noam/bin/art_or_trash/img/train/youngman.jpg
https://www.wga.hu/html/d/dumont_f/portlady.html	portrait	1751-1800	portlady.jpg	/home/noam/bin/art_or_trash/img/train/portlady.jpg
https://www.wga.hu/html/d/duquesno/francois/susanna.html	religious	1601-1650	susanna.jpg	/home/noam/bin/art_or_trash/img/train/susanna.jpg
https://www.wga.hu/html/d/duquesno/francois/victory.html	mythological	1601-1650	victory.jpg	/home/noam/bin/art_or_trash/img/train/victory.jpg
https://www.wga.hu/html/d/duquesno/jerome2/christ.html	religious	1601-1650	christ.jpg	/home/noam/bin/art_or_trash/img/train/christ.jpg
https://www.wga.hu/html/d/duret/victory.html	mythological	1801-1850	victory.jpg	/home/noam/bin/art_or_trash/img/train/victory.jpg
https://www.wga.hu/html/d/duseigne/crucifix.html	religious	1801-1850	crucifix.jpg	/home/noam/bin/art_or_trash/img/train/crucifix.jpg
https://www.wga.hu/html/d/duyster/allegory.html	mythological	1601-1650	allegory.jpg	/home/noam/bin/art_or_trash/img/train/allegory.jpg
https://www.wga.hu/html/d/durer/1/01/01mother.html	portrait	1501-1550	01mother.jpg	/home/noam/bin/art_or_trash/img/train/01mother.jpg
https://www.wga.hu/html/d/durer/1/01/06jerome.html	religious	1501-1550	06jerome.jpg	/home/noam/bin/art_or_trash/img/train/06jerome.jpg
https://www.wga.hu/html/d/durer/1/01/07virgin.html	religious	1501-1550	07virgin.jpg	/home/noam/bin/art_or_trash/img/train/07virgin.jpg
https://www.wga.hu/html/d/durer/1/03/4virgin.html	religious	1501-1550	4virgin.jpg	/home/noam/bin/art_or_trash/img/train/4virgin.jpg
https://www.wga.hu/html/d/durer/1/04/3portrai.html	portrait	1501-1550	3portrai.jpg	/home/noam/bin/art_or_trash/img/train/3portrai.jpg
https://www.wga.hu/html/d/durer/1/08/02virgin.html	religious	1501-1550	02virgin.jpg	/home/noam/bin/art_or_trash/img/train/02virgin.jpg
https://www.wga.hu/html/d/durer/1/09/2virgin.html	religious	1501-1550	2virgin.jpg	/home/noam/bin/art_or_trash/img/train/2virgin.jpg
https://www.wga.hu/html/d/durer/1/09/4fugger.html	portrait	1501-1550	4fugger.jpg	/home/noam/bin/art_or_trash/img/train/4fugger.jpg
https://www.wga.hu/html/d/durer/1/09/8jerome.html	religious	1501-1550	8jerome.jpg	/home/noam/bin/art_or_trash/img/train/8jerome.jpg
https://www.wga.hu/html/d/durer/1/09/8jerome1.html	religious	1501-1550	8jerome1.jpg	/home/noam/bin/art_or_trash/img/train/8jerome1.jpg
https://www.wga.hu/html/d/durer/2/11/1/01battle.html	mythological	1501-1550	01battle.jpg	/home/noam/bin/art_or_trash/img/train/01battle.jpg
https://www.wga.hu/html/d/durer/2/11/2/08apollo.html	mythological	1501-1550	08apollo.jpg	/home/noam/bin/art_or_trash/img/train/08apollo.jpg
https://www.wga.hu/html/d/durer/2/11/3/04christ.html	study	1501-1550	04christ.jpg	/home/noam/bin/art_or_trash/img/train/04christ.jpg
https://www.wga.hu/html/d/durer/2/11/4/01jerome.html	study	1501-1550	01jerome.jpg	/home/noam/bin/art_or_trash/img/train/01jerome.jpg
https://www.wga.hu/html/d/durer/2/11/4/02virgin.html	study	1501-1550	02virgin.jpg	/home/noam/bin/art_or_trash/img/train/02virgin.jpg
https://www.wga.hu/html/d/durer/2/11/4/04mother.html	portrait	1501-1550	04mother.jpg	/home/noam/bin/art_or_trash/img/train/04mother.jpg
https://www.wga.hu/html/d/durer/2/11/4/07girl.html	portrait	1501-1550	07girl.jpg	/home/noam/bin/art_or_trash/img/train/07girl.jpg
https://www.wga.hu/html/d/durer/2/11/5/09girl.html	other	1501-1550	09girl.jpg	/home/noam/bin/art_or_trash/img/train/09girl.jpg
https://www.wga.hu/html/d/durer/2/11/6/09christ.html	portrait	1501-1550	09christ.jpg	/home/noam/bin/art_or_trash/img/train/09christ.jpg
https://www.wga.hu/html/d/durer/2/11/6/10virgin.html	study	1501-1550	10virgin.jpg	/home/noam/bin/art_or_trash/img/train/10virgin.jpg
https://www.wga.hu/html/d/durer/2/11/7/06stmark.html	study	1501-1550	06stmark.jpg	/home/noam/bin/art_or_trash/img/train/06stmark.jpg
https://www.wga.hu/html/d/durer/2/12/1_1500/01crucif.html	religious	1501-1550	01crucif.jpg	/home/noam/bin/art_or_trash/img/train/01crucif.jpg
https://www.wga.hu/html/d/durer/2/12/1_1500/02jerome.html	religious	1501-1550	02jerome.jpg	/home/noam/bin/art_or_trash/img/train/02jerome.jpg
https://www.wga.hu/html/d/durer/2/12/6_1520/02christ.html	religious	1501-1550	02christ.jpg	/home/noam/bin/art_or_trash/img/train/02christ.jpg
https://www.wga.hu/html/d/durer/2/12/9_1528/3lastsup.html	religious	1501-1550	3lastsup.jpg	/home/noam/bin/art_or_trash/img/train/3lastsup.jpg
https://www.wga.hu/html/d/durer/2/13/3/05christ.html	religious	1501-1550	05christ.jpg	/home/noam/bin/art_or_trash/img/train/05christ.jpg
https://www.wga.hu/html/d/durer/2/13/3/11crucif.html	religious	1501-1550	11crucif.jpg	/home/noam/bin/art_or_trash/img/train/11crucif.jpg
https://www.wga.hu/html/d/durer/2/15/1holyfam.html	religious	1501-1550	1holyfam.jpg	/home/noam/bin/art_or_trash/img/train/1holyfam.jpg
https://www.wga.hu/html/d/durer/2/15/2jerome.html	religious	1501-1550	2jerome.jpg	/home/noam/bin/art_or_trash/img/train/2jerome.jpg
https://www.wga.hu/html/d/dyce/1virgin.html	religious	1801-1850	1virgin.jpg	/home/noam/bin/art_or_trash/img/train/1virgin.jpg
https://www.wga.hu/html/d/dyce/2joseph.html	religious	1801-1850	2joseph.jpg	/home/noam/bin/art_or_trash/img/train/2joseph.jpg
https://www.wga.hu/html/d/dyck_van/1portrai/portrait.html	portrait	1601-1650	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/d/dyck_van/1portrai/self_por.html	portrait	1601-1650	self_por.jpg	/home/noam/bin/art_or_trash/img/train/self_por.jpg
https://www.wga.hu/html/d/dyck_van/1portrai/selfport.html	portrait	1601-1650	selfport.jpg	/home/noam/bin/art_or_trash/img/train/selfport.jpg
https://www.wga.hu/html/d/dyck_van/1portrax/portlady.html	portrait	1601-1650	portlady.jpg	/home/noam/bin/art_or_trash/img/train/portlady.jpg
https://www.wga.hu/html/d/dyck_van/2portrai/couple.html	portrait	1601-1650	couple.jpg	/home/noam/bin/art_or_trash/img/train/couple.jpg
https://www.wga.hu/html/d/dyck_van/2portrai/port_man.html	portrait	1601-1650	port_man.jpg	/home/noam/bin/art_or_trash/img/train/port_man.jpg
https://www.wga.hu/html/d/dyck_van/2portrai/port_wom.html	portrait	1601-1650	port_wom.jpg	/home/noam/bin/art_or_trash/img/train/port_wom.jpg
https://www.wga.hu/html/d/dyck_van/3other/capture.html	religious	1601-1650	capture.jpg	/home/noam/bin/art_or_trash/img/train/capture.jpg
https://www.wga.hu/html/d/dyck_van/3other/crucifix.html	religious	1601-1650	crucifix.jpg	/home/noam/bin/art_or_trash/img/train/crucifix.jpg
https://www.wga.hu/html/d/dyck_van/3other/depositi.html	religious	1601-1650	depositi.jpg	/home/noam/bin/art_or_trash/img/train/depositi.jpg
https://www.wga.hu/html/d/dyck_van/3other/emperor.html	historical	1601-1650	emperor.jpg	/home/noam/bin/art_or_trash/img/train/emperor.jpg
https://www.wga.hu/html/d/dyck_van/3other/holyfami.html	religious	1601-1650	holyfami.jpg	/home/noam/bin/art_or_trash/img/train/holyfami.jpg
https://www.wga.hu/html/d/dyck_van/3other/jerome.html	religious	1601-1650	jerome.jpg	/home/noam/bin/art_or_trash/img/train/jerome.jpg
https://www.wga.hu/html/d/dyck_van/3other/lamentat.html	religious	1601-1650	lamentat.jpg	/home/noam/bin/art_or_trash/img/train/lamentat.jpg
https://www.wga.hu/html/d/dyck_van/3other/scipio.html	mythological	1601-1650	scipio.jpg	/home/noam/bin/art_or_trash/img/train/scipio.jpg
https://www.wga.hu/html/d/dyck_van/3other/stgeorge.html	religious	1601-1650	stgeorge.jpg	/home/noam/bin/art_or_trash/img/train/stgeorge.jpg
https://www.wga.hu/html/d/dyck_van/3other/susanna.html	religious	1601-1650	susanna.jpg	/home/noam/bin/art_or_trash/img/train/susanna.jpg
https://www.wga.hu/html/d/dyck_van/3other/virgin.html	religious	1601-1650	virgin.jpg	/home/noam/bin/art_or_trash/img/train/virgin.jpg
https://www.wga.hu/html/zearly/1/1sculptu/capitals/5porec1.html	religious	0501-0550	5porec1.jpg	/home/noam/bin/art_or_trash/img/train/5porec1.jpg
https://www.wga.hu/html/zearly/1/1sculptu/capitals/2rome1.html	religious	0601-0650	2rome1.jpg	/home/noam/bin/art_or_trash/img/train/2rome1.jpg
https://www.wga.hu/html/e/eberleix/venus.html	mythological	1851-1900	venus.jpg	/home/noam/bin/art_or_trash/img/train/venus.jpg
https://www.wga.hu/html/e/eberleix/venus1.html	mythological	1851-1900	venus1.jpg	/home/noam/bin/art_or_trash/img/train/venus1.jpg
https://www.wga.hu/html/e/eeckhout/scipio.html	historical	1651-1700	scipio.jpg	/home/noam/bin/art_or_trash/img/train/scipio.jpg
https://www.wga.hu/html/e/eertvelt/seabattl.html	historical	1601-1650	seabattl.jpg	/home/noam/bin/art_or_trash/img/train/seabattl.jpg
https://www.wga.hu/html/e/egell/depositi.html	religious	1701-1750	depositi.jpg	/home/noam/bin/art_or_trash/img/train/depositi.jpg
https://www.wga.hu/html/e/egmont/portlady.html	portrait	1601-1650	portlady.jpg	/home/noam/bin/art_or_trash/img/train/portlady.jpg
https://www.wga.hu/html/e/ekels/conversa.html	genre	1751-1800	conversa.jpg	/home/noam/bin/art_or_trash/img/train/conversa.jpg
https://www.wga.hu/html/e/eliaerts/bouquet.html	still-life	1751-1800	bouquet.jpg	/home/noam/bin/art_or_trash/img/train/bouquet.jpg
https://www.wga.hu/html/e/elsheime/apollo_c.html	mythological	1551-1600	apollo_c.jpg	/home/noam/bin/art_or_trash/img/train/apollo_c.jpg
https://www.wga.hu/html/e/elsheime/ceres.html	mythological	1551-1600	ceres.jpg	/home/noam/bin/art_or_trash/img/train/ceres.jpg
https://www.wga.hu/html/e/elsheime/flight_e.html	religious	1551-1600	flight_e.jpg	/home/noam/bin/art_or_trash/img/train/flight_e.jpg
https://www.wga.hu/html/e/elsheime/judith.html	religious	1551-1600	judith.jpg	/home/noam/bin/art_or_trash/img/train/judith.jpg
https://www.wga.hu/html/e/elsheime/selfport.html	portrait	1551-1600	selfport.jpg	/home/noam/bin/art_or_trash/img/train/selfport.jpg
https://www.wga.hu/html/e/engelbre/crucifix.html	religious	1501-1550	crucifix.jpg	/home/noam/bin/art_or_trash/img/train/crucifix.jpg
https://www.wga.hu/html/e/engelbre/lamentat.html	religious	1501-1550	lamentat.jpg	/home/noam/bin/art_or_trash/img/train/lamentat.jpg
https://www.wga.hu/html/e/enzola/1medal.html	portrait	1451-1500	1medal.jpg	/home/noam/bin/art_or_trash/img/train/1medal.jpg
https://www.wga.hu/html/e/enzola/2medal.html	portrait	1451-1500	2medal.jpg	/home/noam/bin/art_or_trash/img/train/2medal.jpg
https://www.wga.hu/html/e/enzola/3medal.html	portrait	1451-1500	3medal.jpg	/home/noam/bin/art_or_trash/img/train/3medal.jpg
https://www.wga.hu/html/e/erhart/gregor/marymagd.html	religious	1501-1550	marymagd.jpg	/home/noam/bin/art_or_trash/img/train/marymagd.jpg
https://www.wga.hu/html/e/erhart/gregor/vanitas.html	other	1501-1550	vanitas.jpg	/home/noam/bin/art_or_trash/img/train/vanitas.jpg
https://www.wga.hu/html/e/eriksen/portrait.html	portrait	1751-1800	portrait.jpg	/home/noam/bin/art_or_trash/img/train/portrait.jpg
https://www.wga.hu/html/e/erri/agnolo/coronati.html	religious	1451-1500	coronati.jpg	/home/noam/bin/art_or_trash/img/train/coronati.jpg
