URL	TYPE	TIMEFRAME
https://www.wga.hu/html/g/giotto/assisi/upper/02bay2.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/02bay3.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/02bay4.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/03facade.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/04bay1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/04bay2.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/04bay21.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/04bay3.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/05saints.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/1scenes.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/2scenes.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc01.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc02.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc03.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc031.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc04.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc05.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc051.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc06.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc061.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc062.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc07.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc08.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc09.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc10.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc101.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc11.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc12.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc121.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc13.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc131.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc14.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc141.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc15.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc16.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc17.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc171.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc18.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc181.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc19.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc20.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc21.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc22.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc221.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc222.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc223.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc23.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc24.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/franc25.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/legend/legend.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/00view.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/01pentec.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/02ascens.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/03paul.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/04peter.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/05lamen.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/05lamen1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/05lamen2.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/upper/new_test/06resurr.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/assisi/view.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/00view.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/00view1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/01view.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi11.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi2.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi21.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi3.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi31.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi4.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi41.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi5.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi51.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi52.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi53.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi6.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi61.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/1joachim/joachi62.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary01.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary011.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary012.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary013.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary02.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary021.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary022.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary03.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary031.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary04.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary041.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary05.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary051.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary06.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary061.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary062.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary07.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary071.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary072.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary073.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary08.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary09.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary10.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/2virgin/mary101.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris01.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris010.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris011.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris02.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris021.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris022.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris023.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris03.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris031.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris032.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris04.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris041.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris042.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris05.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris051.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris052.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris06.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris061.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris07.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris071.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris08.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris080.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris081.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris082.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris09.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris090.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris092.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris10.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris101.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris102.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris103.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris11.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris111.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris12.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris121.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris13.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris131.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris14.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris141.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris142.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris143.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris15.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris151.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris152.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris153.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris16.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris161.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris17.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris171.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris172.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris18.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris181.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris19.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris191.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris20.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris201.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris202.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris21.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris212.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris22.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris220.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris221.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris222.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris23.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/3christ/chris231.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/00view.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/00view1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/01_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/03_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/04_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/05_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/05_lastk.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/06_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/07_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/07_lastk.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/08_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/08_lastk.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/09_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/10_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/11_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/11_lastk.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/12_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/13_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/14_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/15_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/16_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/4lastjud/17_lastj.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel01.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel02.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel03.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel04.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel05.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel06.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel07.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel08.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel09.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel10.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5angels/angel11.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head001.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head002.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head003.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head004.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head005.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head006.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head007.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head008.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head009.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head010.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head011.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/1head012.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head013.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head014.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head015.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head016.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head017.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head018.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head019.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head020.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head021.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head022.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head023.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head024.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head025.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head026.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head027.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head028.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head029.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head030.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head031.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head032.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/2head033.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head034.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head035.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head036.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head037.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head038.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head039.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head040.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head041.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head042.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head043.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head044.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head045.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head046.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head047.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head048.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head049.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head050.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head051.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head052.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head053.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head054.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head055.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head056.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head057.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head058.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head059.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head060.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head061.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head062.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head063.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head064.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head065.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head066.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head067.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head068.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head069.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head070.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head071.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head072.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head073.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head074.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head075.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head076.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head077.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head078.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head079.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head080.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head081.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head082.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head083.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head084.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head085.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head086.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head087.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head088.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head089.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head090.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head091.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head092.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head093.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head094.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head095.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head096.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head097.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head098.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head099.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head100.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head101.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head102.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads1/3head103.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head001.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head002.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head003.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head004.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head005.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head006.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head007.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head008.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head009.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head010.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head011.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head012.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head013.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head014.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/5heads2/4head015.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/0vault.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/1vault1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/1vault2.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/1vault3.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/1vault4.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/1vault5.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/2vault1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/2vault2.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/2vault3.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/2vault4.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/6vault/2vault5.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/vice_1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/vice_2.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/vice_3.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/vice_4.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/vice_5.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/vice_6.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/vice_7.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/virtu_1.html	religious	1301-1350
https://www.wga.hu/html/g/giotto/padova/7vicevir/virtu_2.html	religious	1301-1350
